employee_id,scale_code,score
EMP100476,Papi_S,9.0
EMP100477,Papi_S,5.0
EMP100478,Papi_S,3.0
EMP100479,Papi_S,8.0
EMP100480,Papi_S,8.0
EMP100481,Papi_S,7.0
EMP100482,Papi_S,
EMP100483,Papi_S,3.0
EMP100484,Papi_S,1.0
EMP100485,Papi_S,9.0
EMP100486,Papi_S,8.0
EMP100487,Papi_S,9.0
EMP100488,Papi_S,1.0
EMP100489,Papi_S,4.0
EMP100490,Papi_S,7.0
EMP100491,Papi_S,3.0
EMP100492,Papi_S,5.0
EMP100493,Papi_S,3.0
EMP100494,Papi_S,4.0
EMP100495,Papi_S,9.0
EMP100496,Papi_S,6.0
EMP100497,Papi_S,7.0
EMP100498,Papi_S,3.0
EMP100499,Papi_S,1.0
EMP100500,Papi_S,8.0
EMP100501,Papi_S,1.0
EMP100502,Papi_S,2.0
EMP100503,Papi_S,8.0
EMP100504,Papi_S,2.0
EMP100505,Papi_S,6.0
EMP100506,Papi_S,1.0
EMP100507,Papi_S,3.0
EMP100508,Papi_S,9.0
EMP100509,Papi_S,8.0
EMP100510,Papi_S,1.0
EMP100511,Papi_S,1.0
EMP100512,Papi_S,8.0
EMP100513,Papi_S,8.0
EMP100514,Papi_S,6.0
EMP100515,Papi_S,2.0
EMP100516,Papi_S,7.0
EMP100517,Papi_S,6.0
EMP100518,Papi_S,5.0
EMP100519,Papi_S,8.0
EMP100520,Papi_S,2.0
EMP100521,Papi_S,6.0
EMP100522,Papi_S,6.0
EMP100523,Papi_S,3.0
EMP100524,Papi_S,1.0
EMP100525,Papi_S,5.0
EMP100526,Papi_S,5.0
EMP100527,Papi_S,4.0
EMP100528,Papi_S,6.0
EMP100529,Papi_S,6.0
EMP100530,Papi_S,8.0
EMP100531,Papi_S,3.0
EMP100532,Papi_S,4.0
EMP100533,Papi_S,1.0
EMP100534,Papi_S,6.0
EMP100535,Papi_S,
EMP100536,Papi_S,8.0
EMP100537,Papi_S,8.0
EMP100538,Papi_S,6.0
EMP100539,Papi_S,2.0
EMP100540,Papi_S,5.0
EMP100541,Papi_S,3.0
EMP100542,Papi_S,3.0
EMP100543,Papi_S,4.0
EMP100544,Papi_S,7.0
EMP100545,Papi_S,2.0
EMP100546,Papi_S,9.0
EMP100547,Papi_S,6.0
EMP100548,Papi_S,8.0
EMP100549,Papi_S,9.0
EMP100550,Papi_S,7.0
EMP100551,Papi_S,4.0
EMP100552,Papi_S,4.0
EMP100553,Papi_S,5.0
EMP100554,Papi_S,
EMP100555,Papi_S,2.0
EMP100556,Papi_S,2.0
EMP100557,Papi_S,7.0
EMP100558,Papi_S,7.0
EMP100559,Papi_S,1.0
EMP100560,Papi_S,3.0
EMP100561,Papi_S,
EMP100562,Papi_S,5.0
EMP100563,Papi_S,4.0
EMP100564,Papi_S,9.0
EMP100565,Papi_S,
EMP100566,Papi_S,6.0
EMP100567,Papi_S,3.0
EMP100568,Papi_S,8.0
EMP100569,Papi_S,6.0
EMP100570,Papi_S,5.0
EMP100571,Papi_S,2.0
EMP100572,Papi_S,5.0
EMP100573,Papi_S,4.0
EMP100574,Papi_S,3.0
EMP100575,Papi_S,2.0
EMP100576,Papi_S,3.0
EMP100577,Papi_S,6.0
EMP100578,Papi_S,9.0
EMP100579,Papi_S,8.0
EMP100580,Papi_S,8.0
EMP100581,Papi_S,1.0
EMP100582,Papi_S,4.0
EMP100583,Papi_S,7.0
EMP100584,Papi_S,4.0
EMP100585,Papi_S,1.0
EMP100586,Papi_S,7.0
EMP100587,Papi_S,5.0
EMP100588,Papi_S,7.0
EMP100589,Papi_S,1.0
EMP100590,Papi_S,8.0
EMP100591,Papi_S,1.0
EMP100592,Papi_S,
EMP100593,Papi_S,1.0
EMP100594,Papi_S,2.0
EMP100595,Papi_S,5.0
EMP100596,Papi_S,6.0
EMP100597,Papi_S,9.0
EMP100598,Papi_S,2.0
EMP100599,Papi_S,4.0
EMP100600,Papi_S,7.0
EMP100601,Papi_S,1.0
EMP100602,Papi_S,
EMP100603,Papi_S,
EMP100604,Papi_S,8.0
EMP100605,Papi_S,5.0
EMP100606,Papi_S,4.0
EMP100607,Papi_S,8.0
EMP100608,Papi_S,1.0
EMP100609,Papi_S,2.0
EMP100610,Papi_S,7.0
EMP100611,Papi_S,
EMP100612,Papi_S,8.0
EMP100613,Papi_S,7.0
EMP100614,Papi_S,8.0
EMP100615,Papi_S,2.0
EMP100616,Papi_S,2.0
EMP100617,Papi_S,7.0
EMP100618,Papi_S,2.0
EMP100619,Papi_S,2.0
EMP100620,Papi_S,7.0
EMP100621,Papi_S,1.0
EMP100622,Papi_S,
EMP100623,Papi_S,7.0
EMP100624,Papi_S,6.0
EMP100625,Papi_S,1.0
EMP100626,Papi_S,
EMP100627,Papi_S,2.0
EMP100628,Papi_S,4.0
EMP100629,Papi_S,4.0
EMP100630,Papi_S,7.0
EMP100631,Papi_S,5.0
EMP100632,Papi_S,1.0
EMP100633,Papi_S,5.0
EMP100634,Papi_S,
EMP100635,Papi_S,3.0
EMP100636,Papi_S,6.0
EMP100637,Papi_S,4.0
EMP100638,Papi_S,8.0
EMP100639,Papi_S,6.0
EMP100640,Papi_S,2.0
EMP100641,Papi_S,8.0
EMP100642,Papi_S,9.0
EMP100643,Papi_S,
EMP100644,Papi_S,6.0
EMP100645,Papi_S,1.0
EMP100646,Papi_S,4.0
EMP100647,Papi_S,2.0
EMP100648,Papi_S,3.0
EMP100649,Papi_S,2.0
EMP100650,Papi_S,4.0
EMP100651,Papi_S,7.0
EMP100652,Papi_S,2.0
EMP100653,Papi_S,8.0
EMP100654,Papi_S,9.0
EMP100655,Papi_S,5.0
EMP100656,Papi_S,6.0
EMP100657,Papi_S,3.0
EMP100658,Papi_S,
EMP100659,Papi_S,7.0
EMP100660,Papi_S,8.0
EMP100661,Papi_S,5.0
EMP100662,Papi_S,8.0
EMP100663,Papi_S,
EMP100664,Papi_S,2.0
EMP100665,Papi_S,8.0
EMP100666,Papi_S,1.0
EMP100667,Papi_S,9.0
EMP100668,Papi_S,9.0
EMP100669,Papi_S,5.0
EMP100670,Papi_S,5.0
EMP100671,Papi_S,1.0
EMP100672,Papi_S,2.0
EMP100673,Papi_S,2.0
EMP100674,Papi_S,4.0
EMP100675,Papi_S,8.0
EMP100676,Papi_S,6.0
EMP100677,Papi_S,8.0
EMP100678,Papi_S,7.0
EMP100679,Papi_S,3.0
EMP100680,Papi_S,
EMP100681,Papi_S,7.0
EMP100682,Papi_S,5.0
EMP100683,Papi_S,4.0
EMP100684,Papi_S,1.0
EMP100685,Papi_S,3.0
EMP100686,Papi_S,6.0
EMP100687,Papi_S,6.0
EMP100688,Papi_S,2.0
EMP100689,Papi_S,1.0
EMP100690,Papi_S,8.0
EMP100691,Papi_S,1.0
EMP100692,Papi_S,
EMP100693,Papi_S,2.0
EMP100694,Papi_S,4.0
EMP100695,Papi_S,5.0
EMP100696,Papi_S,7.0
EMP100697,Papi_S,3.0
EMP100698,Papi_S,1.0
EMP100699,Papi_S,8.0
EMP100700,Papi_S,7.0
EMP100701,Papi_S,
EMP100702,Papi_S,8.0
EMP100703,Papi_S,1.0
EMP100704,Papi_S,5.0
EMP100705,Papi_S,
EMP100706,Papi_S,2.0
EMP100707,Papi_S,6.0
EMP100708,Papi_S,3.0
EMP100709,Papi_S,4.0
EMP100710,Papi_S,8.0
EMP100711,Papi_S,4.0
EMP100712,Papi_S,
EMP100713,Papi_S,7.0
EMP100714,Papi_S,1.0
EMP100715,Papi_S,2.0
EMP100716,Papi_S,4.0
EMP100717,Papi_S,6.0
EMP100718,Papi_S,2.0
EMP100719,Papi_S,5.0
EMP100720,Papi_S,9.0
EMP100721,Papi_S,
EMP100722,Papi_S,3.0
EMP100723,Papi_S,7.0
EMP100724,Papi_S,9.0
EMP100725,Papi_S,2.0
EMP100726,Papi_S,6.0
EMP100727,Papi_S,7.0
EMP100728,Papi_S,9.0
EMP100729,Papi_S,8.0
EMP100730,Papi_S,9.0
EMP100731,Papi_S,4.0
EMP100732,Papi_S,3.0
EMP100733,Papi_S,2.0
EMP100734,Papi_S,
EMP100735,Papi_S,2.0
EMP100736,Papi_S,8.0
EMP100737,Papi_S,3.0
EMP100738,Papi_S,1.0
EMP100739,Papi_S,9.0
EMP100740,Papi_S,2.0
EMP100741,Papi_S,7.0
EMP100742,Papi_S,5.0
EMP100743,Papi_S,1.0
EMP100744,Papi_S,3.0
EMP100745,Papi_S,
EMP100746,Papi_S,4.0
EMP100747,Papi_S,4.0
EMP100748,Papi_S,6.0
EMP100749,Papi_S,1.0
EMP100750,Papi_S,5.0
EMP100751,Papi_S,2.0
EMP100752,Papi_S,7.0
EMP100753,Papi_S,9.0
EMP100754,Papi_S,5.0
EMP100755,Papi_S,5.0
EMP100756,Papi_S,2.0
EMP100757,Papi_S,6.0
EMP100758,Papi_S,
EMP100759,Papi_S,9.0
EMP100760,Papi_S,4.0
EMP100761,Papi_S,7.0
EMP100762,Papi_S,2.0
EMP100763,Papi_S,2.0
EMP100764,Papi_S,1.0
EMP100765,Papi_S,9.0
EMP100766,Papi_S,7.0
EMP100767,Papi_S,6.0
EMP100768,Papi_S,9.0
EMP100769,Papi_S,
EMP100770,Papi_S,1.0
EMP100771,Papi_S,9.0
EMP100772,Papi_S,7.0
EMP100773,Papi_S,6.0
EMP100774,Papi_S,7.0
EMP100775,Papi_S,4.0
EMP100776,Papi_S,4.0
EMP100777,Papi_S,
EMP100778,Papi_S,6.0
EMP100779,Papi_S,2.0
EMP100780,Papi_S,8.0
EMP100781,Papi_S,6.0
EMP100782,Papi_S,2.0
EMP100783,Papi_S,8.0
EMP100784,Papi_S,2.0
EMP100785,Papi_S,9.0
EMP100786,Papi_S,1.0
EMP100787,Papi_S,6.0
EMP100788,Papi_S,9.0
EMP100789,Papi_S,1.0
EMP100790,Papi_S,5.0
EMP100791,Papi_S,4.0
EMP100792,Papi_S,4.0
EMP100793,Papi_S,6.0
EMP100794,Papi_S,4.0
EMP100795,Papi_S,6.0
EMP100796,Papi_S,
EMP100797,Papi_S,
EMP100798,Papi_S,6.0
EMP100799,Papi_S,8.0
EMP100800,Papi_S,3.0
EMP100801,Papi_S,7.0
EMP100802,Papi_S,8.0
EMP100803,Papi_S,4.0
EMP100804,Papi_S,4.0
EMP100805,Papi_S,2.0
EMP100806,Papi_S,4.0
EMP100807,Papi_S,9.0
EMP100808,Papi_S,1.0
EMP100809,Papi_S,6.0
EMP100810,Papi_S,3.0
EMP100811,Papi_S,6.0
EMP100812,Papi_S,9.0
EMP100813,Papi_S,4.0
EMP100814,Papi_S,6.0
EMP100815,Papi_S,4.0
EMP100816,Papi_S,9.0
EMP100817,Papi_S,2.0
EMP100818,Papi_S,7.0
EMP100819,Papi_S,8.0
EMP100820,Papi_S,5.0
EMP100821,Papi_S,2.0
EMP100822,Papi_S,1.0
EMP100823,Papi_S,9.0
EMP100824,Papi_S,4.0
EMP100825,Papi_S,9.0
EMP100826,Papi_S,1.0
EMP100827,Papi_S,1.0
EMP100828,Papi_S,7.0
EMP100829,Papi_S,1.0
EMP100830,Papi_S,1.0
EMP100831,Papi_S,7.0
EMP100832,Papi_S,3.0
EMP100833,Papi_S,4.0
EMP100834,Papi_S,8.0
EMP100835,Papi_S,
EMP100836,Papi_S,7.0
EMP100837,Papi_S,8.0
EMP100838,Papi_S,5.0
EMP100839,Papi_S,7.0
EMP100840,Papi_S,3.0
EMP100841,Papi_S,9.0
EMP100842,Papi_S,9.0
EMP100843,Papi_S,2.0
EMP100844,Papi_S,6.0
EMP100845,Papi_S,6.0
EMP100846,Papi_S,8.0
EMP100847,Papi_S,4.0
EMP100848,Papi_S,
EMP100849,Papi_S,4.0
EMP100850,Papi_S,7.0
EMP100851,Papi_S,6.0
EMP100852,Papi_S,
EMP100853,Papi_S,6.0
EMP100854,Papi_S,8.0
EMP100855,Papi_S,5.0
EMP100856,Papi_S,6.0
EMP100857,Papi_S,7.0
EMP100858,Papi_S,1.0
EMP100859,Papi_S,3.0
EMP100860,Papi_S,3.0
EMP100861,Papi_S,3.0
EMP100862,Papi_S,1.0
EMP100863,Papi_S,7.0
EMP100864,Papi_S,1.0
EMP100865,Papi_S,
EMP100866,Papi_S,9.0
EMP100867,Papi_S,1.0
EMP100868,Papi_S,4.0
EMP100869,Papi_S,5.0
EMP100870,Papi_S,
EMP100871,Papi_S,7.0
EMP100872,Papi_S,8.0
EMP100873,Papi_S,4.0
EMP100874,Papi_S,5.0
EMP100875,Papi_S,9.0
EMP100876,Papi_S,4.0
EMP100877,Papi_S,2.0
EMP100878,Papi_S,4.0
EMP100879,Papi_S,2.0
EMP100880,Papi_S,6.0
EMP100881,Papi_S,3.0
EMP100882,Papi_S,3.0
EMP100883,Papi_S,4.0
EMP100884,Papi_S,3.0
EMP100885,Papi_S,4.0
EMP100886,Papi_S,7.0
EMP100887,Papi_S,3.0
EMP100888,Papi_S,8.0
EMP100889,Papi_S,9.0
EMP100890,Papi_S,9.0
EMP100891,Papi_S,3.0
EMP100892,Papi_S,9.0
EMP100893,Papi_S,9.0
EMP100894,Papi_S,3.0
EMP100895,Papi_S,9.0
EMP100896,Papi_S,5.0
EMP100897,Papi_S,9.0
EMP100898,Papi_S,
EMP100899,Papi_S,2.0
EMP100900,Papi_S,
EMP100901,Papi_S,7.0
EMP100902,Papi_S,8.0
EMP100903,Papi_S,6.0
EMP100904,Papi_S,5.0
EMP100905,Papi_S,
EMP100906,Papi_S,5.0
EMP100907,Papi_S,5.0
EMP100908,Papi_S,2.0
EMP100909,Papi_S,7.0
EMP100910,Papi_S,3.0
EMP100911,Papi_S,2.0
EMP100912,Papi_S,
EMP100913,Papi_S,7.0
EMP100914,Papi_S,2.0
EMP100915,Papi_S,3.0
EMP100916,Papi_S,4.0
EMP100917,Papi_S,6.0
EMP100918,Papi_S,7.0
EMP100919,Papi_S,3.0
EMP100920,Papi_S,8.0
EMP100921,Papi_S,3.0
EMP100922,Papi_S,6.0
EMP100923,Papi_S,4.0
EMP100924,Papi_S,8.0
EMP100925,Papi_S,6.0
EMP100926,Papi_S,8.0
EMP100927,Papi_S,8.0
EMP100928,Papi_S,2.0
EMP100929,Papi_S,6.0
EMP100930,Papi_S,8.0
EMP100931,Papi_S,9.0
EMP100932,Papi_S,8.0
EMP100933,Papi_S,3.0
EMP100934,Papi_S,3.0
EMP100935,Papi_S,2.0
EMP100936,Papi_S,
EMP100937,Papi_S,1.0
EMP100938,Papi_S,9.0
EMP100939,Papi_S,6.0
EMP100940,Papi_S,9.0
EMP100941,Papi_S,2.0
EMP100942,Papi_S,8.0
EMP100943,Papi_S,9.0
EMP100944,Papi_S,2.0
EMP100945,Papi_S,4.0
EMP100946,Papi_S,9.0
EMP100947,Papi_S,3.0
EMP100948,Papi_S,2.0
EMP100949,Papi_S,8.0
EMP100950,Papi_S,4.0
EMP100951,Papi_S,6.0
EMP100952,Papi_S,1.0
EMP100953,Papi_S,7.0
EMP100954,Papi_S,4.0
EMP100955,Papi_S,5.0
EMP100956,Papi_S,8.0
EMP100957,Papi_S,8.0
EMP100958,Papi_S,9.0
EMP100959,Papi_S,7.0
EMP100960,Papi_S,5.0
EMP100961,Papi_S,6.0
EMP100962,Papi_S,2.0
EMP100963,Papi_S,
EMP100964,Papi_S,4.0
EMP100965,Papi_S,2.0
EMP100966,Papi_S,7.0
EMP100967,Papi_S,2.0
EMP100968,Papi_S,6.0
EMP100969,Papi_S,5.0
EMP100970,Papi_S,3.0
EMP100971,Papi_S,1.0
EMP100972,Papi_S,
EMP100973,Papi_S,3.0
EMP100974,Papi_S,5.0
EMP100975,Papi_S,8.0
EMP100976,Papi_S,1.0
EMP100977,Papi_S,4.0
EMP100978,Papi_S,8.0
EMP100979,Papi_S,2.0
EMP100980,Papi_S,6.0
EMP100981,Papi_S,5.0
EMP100982,Papi_S,7.0
EMP100983,Papi_S,3.0
EMP100984,Papi_S,7.0
EMP100985,Papi_S,
EMP100986,Papi_S,7.0
EMP100987,Papi_S,7.0
EMP100988,Papi_S,2.0
EMP100989,Papi_S,7.0
EMP100990,Papi_S,9.0
EMP100991,Papi_S,4.0
EMP100992,Papi_S,7.0
EMP100993,Papi_S,3.0
EMP100994,Papi_S,5.0
EMP100995,Papi_S,4.0
EMP100996,Papi_S,9.0
EMP100997,Papi_S,2.0
EMP100998,Papi_S,2.0
EMP100999,Papi_S,6.0
EMP101000,Papi_S,9.0
EMP101001,Papi_S,8.0
EMP101002,Papi_S,2.0
EMP101003,Papi_S,4.0
EMP101004,Papi_S,7.0
EMP101005,Papi_S,9.0
EMP101006,Papi_S,7.0
EMP101007,Papi_S,1.0
EMP101008,Papi_S,5.0
EMP101009,Papi_S,1.0
EMP101010,Papi_S,9.0
EMP101011,Papi_S,8.0
EMP101012,Papi_S,1.0
EMP101013,Papi_S,5.0
EMP101014,Papi_S,4.0
EMP101015,Papi_S,3.0
EMP101016,Papi_S,1.0
EMP101017,Papi_S,5.0
EMP101018,Papi_S,1.0
EMP101019,Papi_S,
EMP101020,Papi_S,9.0
EMP101021,Papi_S,1.0
EMP101022,Papi_S,7.0
EMP101023,Papi_S,9.0
EMP101024,Papi_S,6.0
EMP101025,Papi_S,4.0
EMP101026,Papi_S,8.0
EMP101027,Papi_S,2.0
EMP101028,Papi_S,8.0
EMP101029,Papi_S,6.0
EMP101030,Papi_S,9.0
EMP101031,Papi_S,9.0
EMP101032,Papi_S,1.0
EMP101033,Papi_S,6.0
EMP101034,Papi_S,1.0
EMP101035,Papi_S,7.0
EMP101036,Papi_S,4.0
EMP101037,Papi_S,6.0
EMP101038,Papi_S,7.0
EMP101039,Papi_S,5.0
EMP101040,Papi_S,7.0
EMP101041,Papi_S,7.0
EMP101042,Papi_S,5.0
EMP101043,Papi_S,
EMP101044,Papi_S,8.0
EMP101045,Papi_S,9.0
EMP101046,Papi_S,8.0
EMP101047,Papi_S,4.0
EMP101048,Papi_S,2.0
EMP101049,Papi_S,1.0
EMP101050,Papi_S,5.0
EMP101051,Papi_S,2.0
EMP101052,Papi_S,3.0
EMP101053,Papi_S,1.0
EMP101054,Papi_S,9.0
EMP101055,Papi_S,5.0
EMP101056,Papi_S,3.0
EMP101057,Papi_S,5.0
EMP101058,Papi_S,7.0
EMP101059,Papi_S,5.0
EMP101060,Papi_S,6.0
EMP101061,Papi_S,9.0
EMP101062,Papi_S,6.0
EMP101063,Papi_S,9.0
EMP101064,Papi_S,8.0
EMP101065,Papi_S,4.0
EMP101066,Papi_S,3.0
EMP101067,Papi_S,8.0
EMP101068,Papi_S,4.0
EMP101069,Papi_S,
EMP101070,Papi_S,6.0
EMP101071,Papi_S,6.0
EMP101072,Papi_S,1.0
EMP101073,Papi_S,5.0
EMP101074,Papi_S,
EMP101075,Papi_S,3.0
EMP101076,Papi_S,8.0
EMP101077,Papi_S,8.0
EMP101078,Papi_S,
EMP101079,Papi_S,6.0
EMP101080,Papi_S,6.0
EMP101081,Papi_S,3.0
EMP101082,Papi_S,6.0
EMP101083,Papi_S,5.0
EMP101084,Papi_S,2.0
EMP101085,Papi_S,6.0
EMP101086,Papi_S,3.0
EMP101087,Papi_S,9.0
EMP101088,Papi_S,1.0
EMP101089,Papi_S,7.0
EMP101090,Papi_S,1.0
EMP101091,Papi_S,3.0
EMP101092,Papi_S,5.0
EMP101093,Papi_S,4.0
EMP101094,Papi_S,4.0
EMP101095,Papi_S,8.0
EMP101096,Papi_S,9.0
EMP101097,Papi_S,1.0
EMP101098,Papi_S,3.0
EMP101099,Papi_S,1.0
EMP101100,Papi_S,2.0
EMP101101,Papi_S,9.0
EMP101102,Papi_S,4.0
EMP101103,Papi_S,3.0
EMP101104,Papi_S,2.0
EMP101105,Papi_S,2.0
EMP101106,Papi_S,1.0
EMP101107,Papi_S,3.0
EMP101108,Papi_S,8.0
EMP101109,Papi_S,4.0
EMP101110,Papi_S,7.0
EMP101111,Papi_S,2.0
EMP101112,Papi_S,2.0
EMP101113,Papi_S,9.0
EMP101114,Papi_S,
EMP101115,Papi_S,2.0
EMP101116,Papi_S,6.0
EMP101117,Papi_S,
EMP101118,Papi_S,6.0
EMP101119,Papi_S,7.0
EMP101120,Papi_S,1.0
EMP101121,Papi_S,7.0
EMP101122,Papi_S,9.0
EMP101123,Papi_S,3.0
EMP101124,Papi_S,3.0
EMP101125,Papi_S,8.0
EMP101126,Papi_S,
EMP101127,Papi_S,9.0
EMP101128,Papi_S,4.0
EMP101129,Papi_S,3.0
EMP101130,Papi_S,6.0
EMP101131,Papi_S,1.0
EMP101132,Papi_S,
EMP101133,Papi_S,3.0
EMP101134,Papi_S,2.0
EMP101135,Papi_S,2.0
EMP101136,Papi_S,7.0
EMP101137,Papi_S,
EMP101138,Papi_S,7.0
EMP101139,Papi_S,3.0
EMP101140,Papi_S,6.0
EMP101141,Papi_S,2.0
EMP101142,Papi_S,
EMP101143,Papi_S,1.0
EMP101144,Papi_S,6.0
EMP101145,Papi_S,1.0
EMP101146,Papi_S,3.0
EMP101147,Papi_S,7.0
EMP101148,Papi_S,2.0
EMP101149,Papi_S,4.0
EMP101150,Papi_S,3.0
EMP101151,Papi_S,1.0
EMP101152,Papi_S,9.0
EMP101153,Papi_S,7.0
EMP101154,Papi_S,1.0
EMP101155,Papi_S,3.0
EMP101156,Papi_S,3.0
EMP101157,Papi_S,5.0
EMP101158,Papi_S,4.0
EMP101159,Papi_S,2.0
EMP101160,Papi_S,3.0
EMP101161,Papi_S,5.0
EMP101162,Papi_S,7.0
EMP101163,Papi_S,2.0
EMP101164,Papi_S,6.0
EMP101165,Papi_S,2.0
EMP101166,Papi_S,9.0
EMP101167,Papi_S,6.0
EMP101168,Papi_S,3.0
EMP101169,Papi_S,5.0
EMP101170,Papi_S,2.0
EMP101171,Papi_S,9.0
EMP101172,Papi_S,4.0
EMP101173,Papi_S,4.0
EMP101174,Papi_S,2.0
EMP101175,Papi_S,6.0
EMP101176,Papi_S,5.0
EMP101177,Papi_S,9.0
EMP101178,Papi_S,6.0
EMP101179,Papi_S,4.0
EMP101180,Papi_S,7.0
EMP101181,Papi_S,1.0
EMP101182,Papi_S,9.0
EMP101183,Papi_S,6.0
EMP101184,Papi_S,7.0
EMP101185,Papi_S,5.0
EMP101186,Papi_S,8.0
EMP101187,Papi_S,2.0
EMP101188,Papi_S,8.0
EMP101189,Papi_S,1.0
EMP101190,Papi_S,6.0
EMP101191,Papi_S,1.0
EMP101192,Papi_S,9.0
EMP101193,Papi_S,3.0
EMP101194,Papi_S,1.0
EMP101195,Papi_S,3.0
EMP101196,Papi_S,9.0
EMP101197,Papi_S,6.0
EMP101198,Papi_S,3.0
EMP101199,Papi_S,5.0
EMP101200,Papi_S,5.0
EMP101201,Papi_S,5.0
EMP101202,Papi_S,1.0
EMP101203,Papi_S,1.0
EMP101204,Papi_S,4.0
EMP101205,Papi_S,
EMP101206,Papi_S,9.0
EMP101207,Papi_S,4.0
EMP101208,Papi_S,1.0
EMP101209,Papi_S,
EMP101210,Papi_S,3.0
EMP101211,Papi_S,2.0
EMP101212,Papi_S,5.0
EMP101213,Papi_S,3.0
EMP101214,Papi_S,6.0
EMP101215,Papi_S,2.0
EMP101216,Papi_S,7.0
EMP101217,Papi_S,3.0
EMP101218,Papi_S,7.0
EMP101219,Papi_S,3.0
EMP101220,Papi_S,
EMP101221,Papi_S,7.0
EMP101222,Papi_S,8.0
EMP101223,Papi_S,
EMP101224,Papi_S,
EMP101225,Papi_S,8.0
EMP101226,Papi_S,8.0
EMP101227,Papi_S,5.0
EMP101228,Papi_S,5.0
EMP101229,Papi_S,6.0
EMP101230,Papi_S,2.0
EMP101231,Papi_S,2.0
EMP101232,Papi_S,5.0
EMP101233,Papi_S,1.0
EMP101234,Papi_S,3.0
EMP101235,Papi_S,5.0
EMP101236,Papi_S,5.0
EMP101237,Papi_S,2.0
EMP101238,Papi_S,3.0
EMP101239,Papi_S,2.0
EMP101240,Papi_S,4.0
EMP101241,Papi_S,9.0
EMP101242,Papi_S,9.0
EMP101243,Papi_S,7.0
EMP101244,Papi_S,3.0
EMP101245,Papi_S,3.0
EMP101246,Papi_S,5.0
EMP101247,Papi_S,6.0
EMP101248,Papi_S,6.0
EMP101249,Papi_S,3.0
EMP101250,Papi_S,2.0
EMP101251,Papi_S,1.0
EMP101252,Papi_S,
EMP101253,Papi_S,1.0
EMP101254,Papi_S,6.0
EMP101255,Papi_S,4.0
EMP101256,Papi_S,5.0
EMP101257,Papi_S,2.0
EMP101258,Papi_S,7.0
EMP101259,Papi_S,6.0
EMP101260,Papi_S,8.0
EMP101261,Papi_S,3.0
EMP101262,Papi_S,
EMP101263,Papi_S,3.0
EMP101264,Papi_S,2.0
EMP101265,Papi_S,7.0
EMP101266,Papi_S,8.0
EMP101267,Papi_S,1.0
EMP101268,Papi_S,1.0
EMP101269,Papi_S,1.0
EMP101270,Papi_S,5.0
EMP101271,Papi_S,9.0
EMP101272,Papi_S,4.0
EMP101273,Papi_S,2.0
EMP101274,Papi_S,3.0
EMP101275,Papi_S,4.0
EMP101276,Papi_S,8.0
EMP101277,Papi_S,2.0
EMP101278,Papi_S,9.0
EMP101279,Papi_S,6.0
EMP101280,Papi_S,
EMP101281,Papi_S,1.0
EMP101282,Papi_S,4.0
EMP101283,Papi_S,5.0
EMP101284,Papi_S,2.0
EMP101285,Papi_S,
EMP101286,Papi_S,5.0
EMP101287,Papi_S,5.0
EMP101288,Papi_S,6.0
EMP101289,Papi_S,4.0
EMP101290,Papi_S,1.0
EMP101291,Papi_S,3.0
EMP101292,Papi_S,6.0
EMP101293,Papi_S,4.0
EMP101294,Papi_S,6.0
EMP101295,Papi_S,1.0
EMP101296,Papi_S,9.0
EMP101297,Papi_S,3.0
EMP101298,Papi_S,7.0
EMP101299,Papi_S,5.0
EMP101300,Papi_S,
EMP101301,Papi_S,5.0
EMP101302,Papi_S,9.0
EMP101303,Papi_S,1.0
EMP101304,Papi_S,3.0
EMP101305,Papi_S,8.0
EMP101306,Papi_S,7.0
EMP101307,Papi_S,6.0
EMP101308,Papi_S,1.0
EMP101309,Papi_S,5.0
EMP101310,Papi_S,9.0
EMP101311,Papi_S,2.0
EMP101312,Papi_S,9.0
EMP101313,Papi_S,
EMP101314,Papi_S,5.0
EMP101315,Papi_S,7.0
EMP101316,Papi_S,4.0
EMP101317,Papi_S,6.0
EMP101318,Papi_S,5.0
EMP101319,Papi_S,1.0
EMP101320,Papi_S,9.0
EMP101321,Papi_S,7.0
EMP101322,Papi_S,4.0
EMP101323,Papi_S,3.0
EMP101324,Papi_S,3.0
EMP101325,Papi_S,7.0
EMP101326,Papi_S,7.0
EMP101327,Papi_S,7.0
EMP101328,Papi_S,9.0
EMP101329,Papi_S,4.0
EMP101330,Papi_S,3.0
EMP101331,Papi_S,
EMP101332,Papi_S,8.0
EMP101333,Papi_S,7.0
EMP101334,Papi_S,3.0
EMP101335,Papi_S,3.0
EMP101336,Papi_S,3.0
EMP101337,Papi_S,4.0
EMP101338,Papi_S,9.0
EMP101339,Papi_S,9.0
EMP101340,Papi_S,3.0
EMP101341,Papi_S,4.0
EMP101342,Papi_S,7.0
EMP101343,Papi_S,7.0
EMP101344,Papi_S,6.0
EMP101345,Papi_S,5.0
EMP101346,Papi_S,9.0
EMP101347,Papi_S,1.0
EMP101348,Papi_S,6.0
EMP101349,Papi_S,1.0
EMP101350,Papi_S,8.0
EMP101351,Papi_S,8.0
EMP101352,Papi_S,9.0
EMP101353,Papi_S,1.0
EMP101354,Papi_S,5.0
EMP101355,Papi_S,8.0
EMP101356,Papi_S,
EMP101357,Papi_S,5.0
EMP101358,Papi_S,7.0
EMP101359,Papi_S,6.0
EMP101360,Papi_S,5.0
EMP101361,Papi_S,9.0
